Wavelength (Å),Sum,He I (9.8e-01),He II (2.2e-04),Ne I (9.9e-03),Ne II (1.1e-04),Ne III (3.7e-15),Ar I (2.8e-03),Ar II (7.2e-03),Ar III (7.6e-08)
5994.2,2.591e+0,3.739e-10,,1.471e+0,,,1.121e+0,3.040e-13,
5996.2,2.825e+0,1.486e-10,,1.341e+0,,,1.485e+0,7.310e-13,
5998.1,3.147e+0,6.093e-11,,1.232e+0,,,1.915e+0,1.660e-12,
6000,3.580e+0,2.464e-11,,1.141e+0,,,2.439e+0,3.721e-12,
6001.9,4.136e+0,9.821e-12,,1.068e+0,,,3.068e+0,8.231e-12,
6003.8,4.826e+0,3.860e-12,,1.014e+0,,,3.812e+0,1.797e-11,
6005.8,5.704e+0,1.423e-12,,9.789e-1,,,4.725e+0,4.033e-11,
6007.7,6.686e+0,5.432e-13,,9.658e-1,,,5.720e+0,8.573e-11,
6009.6,7.811e+0,2.045e-13,,9.714e-1,,,6.839e+0,1.799e-10,
6011.5,9.070e+0,7.592e-14,,9.943e-1,,,8.076e+0,3.726e-10,
6013.5,1.053e+1,2.634e-14,,1.035e+0,,,9.491e+0,7.907e-10,
6015.4,1.201e+1,,,1.086e+0,,,1.092e+1,1.595e-9,
6017.3,1.357e+1,,,1.146e+0,,,1.242e+1,3.174e-9,
6019.2,1.516e+1,,,1.212e+0,,,1.395e+1,6.235e-9,
6021.2,1.683e+1,,,1.284e+0,,,1.555e+1,1.251e-8,
6023.1,1.838e+1,,,1.351e+0,,,1.703e+1,2.394e-8,
6025,1.983e+1,,,1.415e+0,,,1.842e+1,4.519e-8,
6026.9,2.116e+1,,,1.474e+0,,,1.968e+1,8.421e-8,
6028.8,2.230e+1,,,1.525e+0,,,2.078e+1,1.549e-7,
6030.8,2.328e+1,,,1.572e+0,,,2.171e+1,2.900e-7,
6032.7,2.397e+1,,,1.610e+0,,,2.236e+1,5.193e-7,
6034.6,2.440e+1,,,1.644e+0,,,2.275e+1,9.179e-7,
6036.5,2.455e+1,,,1.677e+0,,,2.288e+1,1.601e-6,
6038.5,2.443e+1,,,1.717e+0,,,2.271e+1,2.836e-6,
6040.4,2.405e+1,,,1.764e+0,,,2.229e+1,4.817e-6,
6042.3,2.344e+1,,,1.827e+0,,,2.161e+1,8.076e-6,
6044.2,2.262e+1,,,1.912e+0,,,2.071e+1,1.336e-5,
6046.2,2.158e+1,,,2.031e+0,,,1.955e+1,2.239e-5,
6048.1,2.046e+1,,,2.179e+0,,,1.828e+1,3.607e-5,
6050,1.927e+1,,,2.366e+0,,,1.690e+1,5.735e-5,
6051.9,1.804e+1,,,2.596e+0,,,1.545e+1,9.002e-5,
6053.8,1.683e+1,,,2.872e+0,,,1.396e+1,1.394e-4,
6055.8,1.560e+1,,,3.211e+0,,,1.239e+1,2.180e-4,
6057.7,1.452e+1,,,3.580e+0,,,1.094e+1,3.287e-4,
6059.6,1.354e+1,,,3.991e+0,,,9.549e+0,4.894e-4,
6061.5,1.269e+1,,,4.440e+0,,,8.252e+0,7.191e-4,
6063.5,1.195e+1,,,4.948e+0,,,7.004e+0,1.063e-3,
6065.4,1.140e+1,,,5.456e+0,,5.718e-44,5.943e+0,1.521e-3,
6067.3,1.099e+1,,,5.981e+0,,1.687e-43,5.010e+0,2.148e-3,
6069.2,1.072e+1,,,6.514e+0,,4.419e-43,4.208e+0,2.993e-3,
6071.2,1.058e+1,,,7.075e+0,,1.167e-42,3.504e+0,4.186e-3,
6073.1,1.057e+1,,,7.597e+0,,2.898e-42,2.964e+0,5.680e-3,
6075,1.065e+1,,,8.100e+0,,7.106e-42,2.543e+0,7.607e-3,
6076.9,1.082e+1,,,8.576e+0,,1.721e-41,2.233e+0,1.006e-2,
6078.8,1.105e+1,,,9.014e+0,,4.114e-41,2.023e+0,1.312e-2,
6080.8,1.134e+1,,,9.428e+0,,1.016e-40,1.899e+0,1.712e-2,
6082.7,1.165e+1,,,9.767e+0,,2.367e-40,1.863e+0,2.175e-2,
6084.6,1.197e+1,,,1.005e+1,,5.446e-40,1.894e+0,2.727e-2,
6086.5,1.228e+1,,,1.026e+1,,1.237e-39,1.981e+0,3.375e-2,
6088.5,1.258e+1,,,1.041e+1,,2.895e-39,2.121e+0,4.165e-2,
6090.4,1.282e+1,,,1.048e+1,,6.409e-39,2.289e+0,5.018e-2,
6092.3,1.301e+1,,,1.047e+1,,1.401e-38,2.478e+0,5.968e-2,
6094.2,1.314e+1,,,1.039e+1,,3.024e-38,2.679e+0,7.006e-2,
6096.2,1.321e+1,,,1.023e+1,,6.706e-38,2.892e+0,8.178e-2,
6098.1,1.319e+1,,,1.001e+1,,1.411e-37,3.085e+0,9.346e-2,
6100,1.310e+1,,,9.734e+0,,2.930e-37,3.262e+0,1.054e-1,
6101.9,1.295e+1,,,9.414e+0,,6.010e-37,3.415e+0,1.174e-1,
6103.8,1.273e+1,,,9.065e+0,,1.217e-36,3.539e+0,1.290e-1,
6105.8,1.246e+1,,,8.686e+0,,2.524e-36,3.634e+0,1.405e-1,
6107.7,1.217e+1,,,8.335e+0,,4.982e-36,3.690e+0,1.504e-1,
6109.6,1.188e+1,,,8.013e+0,,9.709e-36,3.712e+0,1.588e-1,
6111.5,1.161e+1,,,7.742e+0,,1.869e-35,3.705e+0,1.656e-1,
6113.5,1.137e+1,,,7.533e+0,,3.672e-35,3.669e+0,1.707e-1,
6115.4,1.121e+1,,,7.423e+0,,6.886e-35,3.614e+0,1.733e-1,
6117.3,1.114e+1,,,7.416e+0,,1.275e-34,3.547e+0,1.737e-1,
6119.2,1.117e+1,,,7.520e+0,,2.332e-34,3.475e+0,1.720e-1,
6121.2,1.132e+1,,,7.754e+0,,4.343e-34,3.402e+0,1.679e-1,
6123.1,1.160e+1,,,8.095e+0,,7.739e-34,3.342e+0,1.620e-1,
6125,1.200e+1,,,8.544e+0,,1.362e-33,3.299e+0,1.545e-1,
6126.9,1.251e+1,,,9.088e+0,,2.367e-33,3.277e+0,1.457e-1,
6128.8,1.313e+1,,,9.709e+0,,4.061e-33,3.280e+0,1.360e-1,
6130.8,1.386e+1,,,1.042e+1,,7.072e-33,3.311e+0,1.252e-1,
6132.7,1.461e+1,,,1.113e+1,,1.183e-32,3.366e+0,1.149e-1,
6134.6,1.538e+1,,,1.183e+1,,1.953e-32,3.446e+0,1.049e-1,
6136.5,1.615e+1,,,1.251e+1,,3.184e-32,3.548e+0,9.551e-2,
6138.5,1.692e+1,,,1.316e+1,,5.255e-32,3.674e+0,8.679e-2,
6140.4,1.758e+1,,,1.369e+1,,8.350e-32,3.807e+0,7.983e-2,
6142.3,1.814e+1,,,1.412e+1,,1.310e-31,3.948e+0,7.440e-2,
6144.2,1.859e+1,,,1.442e+1,,2.030e-31,4.094e+0,7.063e-2,
6146.2,1.891e+1,,,1.459e+1,,3.175e-31,4.246e+0,6.854e-2,
6148.1,1.907e+1,,,1.461e+1,,4.794e-31,4.387e+0,6.833e-2,
6150,1.908e+1,,,1.449e+1,,7.148e-31,4.519e+0,6.978e-2,
6151.9,1.895e+1,,,1.423e+1,,1.052e-30,4.642e+0,7.277e-2,
6153.8,1.867e+1,,,1.384e+1,,1.530e-30,4.752e+0,7.710e-2,
6155.8,1.825e+1,,,1.331e+1,,2.238e-30,4.853e+0,8.284e-2,
6157.7,1.773e+1,,,1.271e+1,,3.172e-30,4.933e+0,8.912e-2,
6159.6,1.712e+1,,,1.203e+1,,4.438e-30,4.995e+0,9.588e-2,
6161.5,1.643e+1,,,1.129e+1,,6.131e-30,5.037e+0,1.028e-1,
6163.5,1.565e+1,,,1.047e+1,,8.500e-30,5.060e+0,1.099e-1,
6165.4,1.485e+1,,,9.675e+0,,1.145e-29,5.060e+0,1.160e-1,
6167.3,1.403e+1,,,8.870e+0,,1.522e-29,5.036e+0,1.214e-1,
6169.2,1.319e+1,,,8.076e+0,,1.998e-29,4.988e+0,1.256e-1,
6171.2,1.230e+1,,,7.265e+0,,2.625e-29,4.911e+0,1.286e-1,
6173.1,1.147e+1,,,6.528e+0,,3.359e-29,4.814e+0,1.300e-1,
6175,1.066e+1,,,5.834e+0,,4.244e-29,4.695e+0,1.298e-1,
6176.9,9.874e+0,,,5.188e+0,,5.296e-29,4.558e+0,1.280e-1,
6178.8,9.125e+0,,,4.595e+0,,6.525e-29,4.406e+0,1.246e-1,
6180.8,8.385e+0,,,4.030e+0,,8.019e-29,4.235e+0,1.195e-1,
6182.7,7.735e+0,,,3.553e+0,,9.628e-29,4.069e+0,1.134e-1,
6184.6,7.145e+0,,,3.134e+0,,1.142e-28,3.905e+0,1.063e-1,
6186.5,6.620e+0,,,2.772e+0,,1.337e-28,3.750e+0,9.828e-2,
6188.5,6.144e+0,,,2.452e+0,,1.557e-28,3.603e+0,8.930e-2,
6190.4,5.768e+0,,,2.203e+0,,1.777e-28,3.484e+0,8.046e-2,
6192.3,5.468e+0,,,2.006e+0,,2.002e-28,3.390e+0,7.158e-2,
6194.2,5.242e+0,,,1.856e+0,,2.228e-28,3.323e+0,6.287e-2,
6196.2,5.082e+0,,,1.745e+0,,2.459e-28,3.283e+0,5.409e-2,
6198.1,4.998e+0,,,1.680e+0,,2.667e-28,3.272e+0,4.628e-2,
6200,4.971e+0,,,1.647e+0,,2.856e-28,3.285e+0,3.909e-2,
6201.9,4.993e+0,,,1.643e+0,,3.020e-28,3.317e+0,3.260e-2,
6203.8,5.050e+0,,,1.661e+0,,3.154e-28,3.363e+0,2.684e-2,
6205.8,5.135e+0,,,1.696e+0,,3.257e-28,3.417e+0,2.157e-2,
6207.7,5.226e+0,,,1.741e+0,,3.315e-28,3.468e+0,1.730e-2,
6209.6,5.314e+0,,,1.790e+0,,3.331e-28,3.510e+0,1.370e-2,
6211.5,5.386e+0,,,1.839e+0,,3.306e-28,3.536e+0,1.071e-2,
6213.5,5.434e+0,,,1.885e+0,,3.236e-28,3.540e+0,8.147e-3,
6215.4,5.444e+0,,,1.921e+0,,3.130e-28,3.517e+0,6.203e-3,
6217.3,5.415e+0,,,1.948e+0,,2.989e-28,3.463e+0,4.663e-3,
6219.2,5.345e+0,,,1.963e+0,,2.820e-28,3.378e+0,3.461e-3,
6221.2,5.226e+0,,,1.969e+0,,2.616e-28,3.254e+0,2.494e-3,
6223.1,5.075e+0,,,1.967e+0,,2.405e-28,3.106e+0,1.803e-3,
6225,4.893e+0,,,1.960e+0,,2.184e-28,2.932e+0,1.287e-3,
6226.9,4.690e+0,,,1.954e+0,,1.959e-28,2.736e+0,9.065e-4,
6228.8,4.476e+0,,,1.952e+0,,1.735e-28,2.523e+0,6.306e-4,
6230.8,4.251e+0,,,1.963e+0,,1.508e-28,2.287e+0,4.245e-4,
6232.7,4.050e+0,,,1.991e+0,,1.304e-28,2.059e+0,2.876e-4,
6234.6,3.875e+0,,,2.044e+0,,1.115e-28,1.831e+0,1.924e-4,
6236.5,3.735e+0,,,2.126e+0,,9.436e-29,1.609e+0,1.271e-4,
6238.5,3.636e+0,,,2.249e+0,,7.840e-29,1.387e+0,8.100e-5,
6240.4,3.596e+0,,,2.405e+0,,6.529e-29,1.191e+0,5.211e-5,
6242.3,3.613e+0,,,2.601e+0,,5.419e-29,1.012e+0,3.310e-5,
6244.2,3.688e+0,,,2.836e+0,,4.506e-29,8.524e-1,2.076e-5,
6246.2,3.830e+0,,,3.123e+0,,3.746e-29,7.067e-1,1.253e-5,
6248.1,4.019e+0,,,3.429e+0,,3.203e-29,5.901e-1,7.651e-6,
6250,4.256e+0,,,3.760e+0,,2.821e-29,4.951e-1,4.614e-6,
6251.9,4.530e+0,,,4.109e+0,,2.585e-29,4.214e-1,2.747e-6,
6253.8,4.832e+0,,,4.463e+0,,2.480e-29,3.689e-1,1.615e-6,
6255.8,5.168e+0,,,4.832e+0,,2.496e-29,3.361e-1,9.102e-7,
6257.7,5.490e+0,,,5.164e+0,,2.615e-29,3.261e-1,5.212e-7,
6259.6,5.804e+0,,,5.468e+0,,2.823e-29,3.367e-1,2.946e-7,
6261.5,6.099e+0,,,5.731e+0,,3.106e-29,3.680e-1,1.644e-7,
6263.5,6.380e+0,,,5.956e+0,,3.471e-29,4.239e-1,8.775e-8,
6265.4,6.609e+0,,,6.110e+0,,3.866e-29,4.991e-1,4.770e-8,
6267.3,6.799e+0,,,6.202e+0,,4.296e-29,5.967e-1,2.560e-8,
6269.2,6.946e+0,,,6.229e+0,,4.746e-29,7.169e-1,1.356e-8,
6271.2,7.057e+0,,,6.188e+0,,5.225e-29,8.685e-1,6.856e-9,
6273.1,7.124e+0,,,6.088e+0,,5.671e-29,1.036e+0,3.538e-9,
6275,7.159e+0,,,5.933e+0,,6.094e-29,1.226e+0,1.803e-9,
6276.9,7.169e+0,,,5.732e+0,,6.480e-29,1.437e+0,9.069e-10,
6278.8,7.162e+0,,,5.495e+0,,6.815e-29,1.668e+0,4.504e-10,
6280.8,7.147e+0,,,5.219e+0,,7.101e-29,1.927e+0,2.127e-10,
6282.7,7.132e+0,,,4.945e+0,,7.300e-29,2.187e+0,1.029e-10,
6284.6,7.124e+0,,,4.670e+0,,7.421e-29,2.454e+0,4.914e-11,
6286.5,7.129e+0,,,4.406e+0,,7.459e-29,2.722e+0,2.317e-11,
6288.5,7.151e+0,,,4.151e+0,,7.407e-29,3.000e+0,1.036e-11,
6290.4,7.191e+0,,,3.938e+0,,7.273e-29,3.253e+0,4.758e-12,
6292.3,7.250e+0,,,3.762e+0,,7.061e-29,3.488e+0,2.157e-12,
6294.2,7.326e+0,,,3.628e+0,,6.777e-29,3.698e+0,9.659e-13,
6296.2,7.421e+0,,,3.536e+0,,6.411e-29,3.885e+0,4.088e-13,
6298.1,7.523e+0,,,3.498e+0,,6.011e-29,4.025e+0,1.783e-13,
6300,7.633e+0,,,3.508e+0,,5.571e-29,4.125e+0,7.676e-14,
6301.9,7.747e+0,,,3.567e+0,,5.105e-29,4.180e+0,3.263e-14,
6303.8,7.863e+0,,,3.674e+0,,4.624e-29,4.189e+0,1.369e-14,
6305.8,7.985e+0,,,3.836e+0,,4.116e-29,4.149e+0,5.414e-15,
6307.7,8.099e+0,,,4.034e+0,,3.641e-29,4.064e+0,2.213e-15,
6309.6,8.210e+0,,,4.273e+0,,3.184e-29,3.938e+0,8.931e-16,
6311.5,8.319e+0,,,4.546e+0,,2.753e-29,3.773e+0,3.558e-16,
6313.5,8.431e+0,,,4.867e+0,,2.332e-29,3.564e+0,1.332e-16,
6315.4,8.535e+0,,,5.196e+0,,1.969e-29,3.339e+0,5.170e-17,
6317.3,8.635e+0,,,5.542e+0,,1.643e-29,3.093e+0,1.981e-17,
6319.2,8.729e+0,,,5.895e+0,,1.355e-29,2.834e+0,,
6321.2,8.818e+0,,,6.265e+0,,1.092e-29,2.554e+0,,
6323.1,8.890e+0,,,6.603e+0,,8.794e-30,2.287e+0,,
6325,8.944e+0,,,6.919e+0,,6.999e-30,2.026e+0,,
6326.9,8.974e+0,,,7.200e+0,,5.506e-30,1.774e+0,,
6328.8,8.975e+0,,,7.438e+0,,4.282e-30,1.537e+0,,
6330.8,8.937e+0,,,7.632e+0,,3.246e-30,1.305e+0,,
6332.7,8.860e+0,,,7.755e+0,,2.468e-30,1.105e+0,,
6334.6,8.741e+0,,,7.816e+0,,1.859e-30,9.251e-1,,
6336.5,8.578e+0,,,7.813e+0,,1.389e-30,7.658e-1,,
6338.5,8.364e+0,,,7.744e+0,,1.021e-30,6.201e-1,,
6340.4,8.124e+0,,,7.622e+0,,7.680e-31,5.017e-1,,
6342.3,7.858e+0,,,7.457e+0,,5.941e-31,4.014e-1,,
6344.2,7.578e+0,,,7.261e+0,,4.876e-31,3.177e-1,,
6346.2,7.285e+0,,,7.039e+0,,4.405e-31,2.455e-1,,
6348.1,7.024e+0,,,6.834e+0,,4.548e-31,1.904e-1,,
6350,6.802e+0,,,6.656e+0,,5.289e-31,1.466e-1,,
6351.9,6.638e+0,,,6.526e+0,,6.699e-31,1.124e-1,,
6353.8,6.553e+0,,,6.466e+0,,8.899e-31,8.660e-2,,
6355.8,6.571e+0,,,6.504e+0,,1.226e-30,6.708e-2,,
6357.7,6.712e+0,,,6.657e+0,,1.670e-30,5.487e-2,,
6359.6,6.991e+0,,,6.943e+0,,2.263e-30,4.820e-2,,
6361.5,7.425e+0,,,7.379e+0,,3.043e-30,4.674e-2,,
6363.5,8.064e+0,,,8.013e+0,,4.111e-30,5.082e-2,,
6365.4,8.854e+0,,,8.794e+0,,5.408e-30,6.033e-2,,
6367.3,9.830e+0,,,9.754e+0,,7.032e-30,7.597e-2,,
6369.2,1.099e+1,,,1.090e+1,,9.038e-30,9.869e-2,,
6371.2,1.242e+1,,,1.229e+1,,1.162e-29,1.316e-1,,
6373.1,1.397e+1,,,1.379e+1,,1.458e-29,1.732e-1,,
6375,1.568e+1,,,1.545e+1,,1.807e-29,2.265e-1,,
6376.9,1.754e+1,,,1.725e+1,,2.214e-29,2.937e-1,,
6378.8,1.954e+1,,,1.916e+1,,2.680e-29,3.768e-1,,
6380.8,2.175e+1,,,2.127e+1,,3.236e-29,4.842e-1,,
6382.7,2.393e+1,,,2.332e+1,,3.823e-29,6.071e-1,,
6384.6,2.613e+1,,,2.538e+1,,4.463e-29,7.525e-1,,
6386.5,2.833e+1,,,2.740e+1,,5.149e-29,9.218e-1,,
6388.5,3.057e+1,,,2.944e+1,,5.908e-29,1.127e+0,,
6390.4,3.258e+1,,,3.124e+1,,6.652e-29,1.347e+0,,
6392.3,3.444e+1,,,3.285e+1,,7.400e-29,1.592e+0,,
6394.2,3.608e+1,,,3.422e+1,,8.136e-29,1.859e+0,,
6396.2,3.753e+1,,,3.537e+1,,8.875e-29,2.160e+0,,
6398.1,3.860e+1,,,3.614e+1,,9.522e-29,2.462e+0,,
6400,3.934e+1,,,3.657e+1,,1.010e-28,2.772e+0,,
6401.9,3.971e+1,,,3.663e+1,,1.058e-28,3.085e+0,,
6403.8,3.971e+1,,,3.632e+1,,1.095e-28,3.393e+0,,
6405.8,3.930e+1,,,3.560e+1,,1.121e-28,3.702e+0,,
6407.7,3.853e+1,,,3.455e+1,,1.133e-28,3.974e+0,,
6409.6,3.740e+1,,9.738e-31,3.319e+1,,1.131e-28,4.215e+0,,
6411.5,3.595e+1,,2.403e-30,3.153e+1,,1.116e-28,4.418e+0,,
6413.5,3.412e+1,,6.141e-30,2.954e+1,,1.086e-28,4.584e+0,,
6415.4,3.214e+1,,1.480e-29,2.745e+1,,1.046e-28,4.689e+0,,
6417.3,2.997e+1,,3.528e-29,2.523e+1,,9.952e-29,4.741e+0,,
6419.2,2.767e+1,,8.314e-29,2.293e+1,,9.358e-29,4.736e+0,,
6421.2,2.516e+1,,2.025e-28,2.049e+1,,8.658e-29,4.671e+0,,
6423.1,2.276e+1,,4.662e-28,1.820e+1,,7.945e-29,4.555e+0,,
6425,2.038e+1,,1.061e-27,1.599e+1,,7.204e-29,4.389e+0,,
6426.9,1.807e+1,,2.388e-27,1.389e+1,,6.455e-29,4.179e+0,,
6428.8,1.587e+1,,5.315e-27,1.193e+1,,5.715e-29,3.933e+0,,
6430.8,1.369e+1,,1.219e-26,1.005e+1,,4.964e-29,3.642e+0,,
6432.7,1.178e+1,,2.650e-26,8.433e+0,,4.290e-29,3.345e+0,,
6434.6,1.004e+1,,5.696e-26,7.002e+0,,3.663e-29,3.036e+0,,
6436.5,8.473e+0,,1.211e-25,5.751e+0,,3.091e-29,2.723e+0,,
6438.5,7.018e+0,,2.645e-25,4.621e+0,,2.552e-29,2.397e+0,,
6440.4,5.813e+0,,5.492e-25,3.715e+0,,2.101e-29,2.098e+0,,
6442.3,4.774e+0,,1.128e-24,2.959e+0,,1.710e-29,1.815e+0,,
6444.2,3.889e+0,,2.289e-24,2.337e+0,,1.375e-29,1.552e+0,,
6446.2,3.109e+0,,4.765e-24,1.811e+0,,1.079e-29,1.299e+0,,
6448.1,2.500e+0,,9.450e-24,1.417e+0,,8.469e-30,1.084e+0,,
6450,2.004e+0,,1.853e-23,1.111e+0,,6.568e-30,8.933e-1,,
6451.9,1.610e+0,,3.593e-23,8.817e-1,,5.033e-30,7.279e-1,,
6453.8,1.303e+0,,6.888e-23,7.175e-1,,3.811e-30,5.860e-1,,
6455.8,1.066e+0,,1.350e-22,6.054e-1,,2.808e-30,4.606e-1,,
6457.7,9.119e-1,,2.528e-22,5.499e-1,,2.075e-30,3.619e-1,,
6459.6,8.208e-1,,4.682e-22,5.398e-1,,1.515e-30,2.811e-1,,
6461.5,7.884e-1,,8.572e-22,5.727e-1,,1.094e-30,2.157e-1,,
6463.5,8.146e-1,,1.601e-21,6.535e-1,,7.659e-31,1.612e-1,,
6465.4,8.960e-1,,2.863e-21,7.753e-1,,5.394e-31,1.207e-1,,
6467.3,1.033e+0,,5.064e-21,9.437e-1,,3.754e-31,8.934e-2,,
6469.2,1.228e+0,,8.856e-21,1.162e+0,,2.582e-31,6.535e-2,,
6471.2,1.497e+0,,1.576e-20,1.451e+0,,1.719e-31,4.642e-2,,
6473.1,1.818e+0,,2.692e-20,1.785e+0,,1.153e-31,3.314e-2,,
6475,2.206e+0,,4.548e-20,2.182e+0,,7.650e-32,2.338e-2,,
6476.9,2.661e+0,,7.596e-20,2.645e+0,,5.013e-32,1.630e-2,,
6478.8,3.186e+0,,1.254e-19,3.175e+0,,3.247e-32,1.123e-2,,
6480.8,3.812e+0,,2.101e-19,3.805e+0,,2.029e-32,7.488e-3,,
6482.7,4.474e+0,,3.390e-19,4.469e+0,,1.282e-32,5.035e-3,,
6484.6,5.197e+0,,5.408e-19,5.193e+0,,8.010e-33,3.345e-3,,
6486.5,5.970e+0,,8.530e-19,5.968e+0,,4.944e-33,2.197e-3,4.176e-17,
6488.5,6.828e+0,,1.361e-18,6.827e+0,,2.937e-33,1.393e-3,1.065e-16,
6490.4,7.670e+0,,2.098e-18,7.669e+0,,1.769e-33,8.926e-4,2.561e-16,
6492.3,8.521e+0,,3.196e-18,8.520e+0,,1.053e-33,5.653e-4,7.370e-16,
6494.2,9.362e+0,,4.815e-18,9.362e+0,,6.192e-34,3.538e-4,1.743e-15,
6496.2,1.022e+1,,7.322e-18,1.022e+1,,3.496e-34,2.133e-4,4.263e-15,
6498.1,1.098e+1,,1.078e-17,1.098e+1,,2.007e-34,1.303e-4,9.859e-15,
6500,1.167e+1,,1.568e-17,1.167e+1,,1.138e-34,7.864e-5,2.255e-14,
6501.9,1.227e+1,,2.256e-17,1.227e+1,,6.381e-35,4.691e-5,5.103e-14,
6503.8,1.276e+1,,3.210e-17,1.276e+1,,3.534e-35,2.765e-5,1.142e-13,
6505.8,1.316e+1,,4.596e-17,1.316e+1,,1.873e-35,1.565e-5,2.636e-13,
6507.7,1.340e+1,,6.387e-17,1.340e+1,,1.013e-35,9.004e-6,5.768e-13,
6509.6,1.352e+1,,8.778e-17,1.352e+1,,5.409e-36,5.119e-6,1.249e-12,
6511.5,1.350e+1,,1.193e-16,1.350e+1,,2.855e-36,2.876e-6,2.674e-12,
6513.5,1.334e+1,,1.627e-16,1.334e+1,,1.439e-36,1.548e-6,5.889e-12,
6515.4,1.306e+1,,2.160e-16,1.306e+1,,7.410e-37,8.487e-7,1.233e-11,
6517.3,1.267e+1,,2.835e-16,1.267e+1,,3.772e-37,4.599e-7,2.554e-11,
6519.2,1.219e+1,,3.679e-16,1.219e+1,,1.897e-37,2.463e-7,5.232e-11,
6521.2,1.160e+1,,4.781e-16,1.160e+1,,9.088e-38,1.260e-7,1.100e-10,
6523.1,1.098e+1,,6.062e-16,1.098e+1,,4.461e-38,6.584e-8,2.204e-10,
6525,1.031e+1,5.632e-15,7.600e-16,1.031e+1,,2.164e-38,3.401e-8,4.367e-10,
6526.9,9.614e+0,1.367e-14,9.420e-16,9.614e+0,,1.037e-38,1.736e-8,8.561e-10,
6528.8,8.904e+0,3.283e-14,1.154e-15,8.904e+0,,4.914e-39,8.755e-9,1.660e-9,
6530.8,8.157e+0,8.156e-14,1.413e-15,8.157e+0,,2.210e-39,4.205e-9,3.294e-9,
6532.7,7.460e+0,1.915e-13,1.691e-15,7.460e+0,,1.022e-39,2.070e-9,6.246e-9,
6534.6,6.784e+0,4.447e-13,2.002e-15,6.784e+0,,4.666e-40,1.007e-9,1.171e-8,
6536.5,6.138e+0,1.021e-12,2.344e-15,6.138e+0,,2.107e-40,4.841e-10,2.174e-8,
6538.5,5.495e+0,2.422e-12,2.732e-15,5.495e+0,,9.004e-41,2.211e-10,4.117e-8,
6540.4,4.923e+0,5.440e-12,3.125e-15,4.923e+0,,3.967e-41,1.037e-10,7.471e-8,
6542.3,4.391e+0,1.208e-11,3.533e-15,4.391e+0,,1.727e-41,4.809e-11,1.341e-7,
6544.2,3.902e+0,2.655e-11,3.950e-15,3.902e+0,,7.429e-42,2.204e-11,2.381e-7,
6546.2,3.433e+0,6.010e-11,4.388e-15,3.433e+0,,3.018e-42,9.567e-12,4.305e-7,
6548.1,3.031e+0,1.291e-10,4.792e-15,3.031e+0,,1.267e-42,4.278e-12,7.476e-7,
6550,2.673e+0,2.744e-10,5.175e-15,2.673e+0,,5.257e-43,1.891e-12,1.284e-6,
6551.9,2.357e+0,5.768e-10,5.526e-15,2.357e+0,,2.155e-43,8.257e-13,2.181e-6,
6553.8,2.085e+0,1.199e-9,5.834e-15,2.085e+0,,8.731e-44,3.563e-13,3.666e-6,
6555.8,1.844e+0,2.561e-9,6.102e-15,1.844e+0,,3.330e-44,1.453e-13,6.259e-6,
6557.7,1.660e+0,5.207e-9,6.293e-15,1.660e+0,,,6.118e-14,1.029e-5,
6559.6,1.519e+0,1.047e-8,6.418e-15,1.519e+0,,,2.547e-14,1.673e-5,
6561.5,1.422e+0,2.083e-8,6.472e-15,1.422e+0,,,1.048e-14,2.690e-5,
6563.5,1.367e+0,4.245e-8,6.449e-15,1.367e+0,,,4.060e-15,4.385e-5,
6565.4,1.360e+0,8.255e-8,6.353e-15,1.360e+0,,,1.630e-15,6.898e-5,
6567.3,1.397e+0,1.588e-7,6.188e-15,1.397e+0,,,,1.073e-4,
6569.2,1.476e+0,3.022e-7,5.959e-15,1.476e+0,,,,1.652e-4,
6571.2,1.604e+0,5.878e-7,5.658e-15,1.604e+0,,,,2.571e-4,
6573.1,1.766e+0,1.094e-6,5.324e-15,1.766e+0,,,,3.871e-4,
6575,1.964e+0,2.013e-6,4.953e-15,1.964e+0,,,,5.765e-4,
6576.9,2.194e+0,3.663e-6,4.556e-15,2.193e+0,,,,8.493e-4,
6578.8,2.451e+0,6.596e-6,4.143e-15,2.449e+0,,,,1.238e-3,
6580.8,2.743e+0,1.210e-5,3.704e-15,2.742e+0,,,,1.818e-3,
6582.7,3.036e+0,2.131e-5,3.291e-15,3.033e+0,,,,2.592e-3,
6584.6,3.334e+0,3.711e-5,2.891e-15,3.331e+0,,,,3.654e-3,
6586.5,3.630e+0,6.392e-5,2.511e-15,3.625e+0,,,,5.097e-3,
6588.5,3.930e+0,1.120e-4,2.139e-15,3.923e+0,,,,7.151e-3,
6590.4,4.195e+0,1.886e-4,1.815e-15,4.185e+0,,,,9.755e-3,
6592.3,4.432e+0,3.141e-4,1.523e-15,4.418e+0,,,,1.316e-2,
6594.2,4.633e+0,5.176e-4,1.264e-15,4.614e+0,,,,1.757e-2,
6596.2,4.799e+0,8.652e-4,1.025e-15,4.774e+0,,,,2.354e-2,
6598.1,4.908e+0,1.394e-3,8.311e-16,4.876e+0,,,1.296e-15,3.074e-2,
6600,4.967e+0,2.222e-3,6.661e-16,4.925e+0,,,3.113e-15,3.970e-2,
6601.9,4.974e+0,3.502e-3,5.278e-16,4.920e+0,,,7.398e-15,5.073e-2,
6603.8,4.930e+0,5.460e-3,4.135e-16,4.861e+0,,,1.739e-14,6.411e-2,
