Wavelength (Å),Sum,He I (9.8e-01),He II (2.2e-04),Ne I (9.9e-03),Ne II (1.1e-04),Ne III (3.7e-15),Ar I (2.8e-03),Ar II (7.2e-03),Ar III (7.6e-08)
7070,3.435e+1,4.531e+0,,2.448e+0,,2.748e-30,2.737e+1,3.494e-16,
7075,3.323e+1,4.466e+0,,2.277e+0,,1.885e-30,2.649e+1,1.466e-16,
7080,3.193e+1,4.358e+0,,2.104e+0,,1.280e-30,2.547e+1,6.079e-17,
7085,3.046e+1,4.210e+0,,1.931e+0,,8.597e-31,2.432e+1,2.493e-17,
7090,2.883e+1,4.027e+0,,1.762e+0,,5.715e-31,2.304e+1,,
7095,2.708e+1,3.813e+0,,1.600e+0,,3.760e-31,2.167e+1,,
7100,2.524e+1,3.575e+0,,1.449e+0,,2.448e-31,2.022e+1,,
7105,2.335e+1,3.319e+0,,1.309e+0,,1.577e-31,1.872e+1,,
7110,2.144e+1,3.051e+0,,1.184e+0,,1.005e-31,1.720e+1,,
7115,1.954e+1,2.777e+0,,1.074e+0,,6.343e-32,1.569e+1,,
7120,1.769e+1,2.503e+0,,9.794e-1,,3.960e-32,1.421e+1,,
7125,1.592e+1,2.234e+0,,9.010e-1,,2.447e-32,1.278e+1,,
7130,1.425e+1,1.976e+0,,8.383e-1,,1.496e-32,1.143e+1,,
7135,1.270e+1,1.731e+0,,7.907e-1,,9.051e-33,1.018e+1,9.632e-18,
7140,1.130e+1,1.504e+0,,7.573e-1,,5.420e-33,9.039e+0,2.110e-17,
7145,1.005e+1,1.296e+0,,7.370e-1,,3.211e-33,8.016e+0,4.584e-17,
7150,8.958e+0,1.110e+0,,7.285e-1,,1.883e-33,7.120e+0,9.871e-17,
7155,8.028e+0,9.447e-1,,7.305e-1,,1.093e-33,6.353e+0,2.107e-16,
7160,7.258e+0,8.018e-1,,7.414e-1,,6.273e-34,5.715e+0,4.460e-16,
7165,6.644e+0,6.805e-1,,7.600e-1,,3.565e-34,5.203e+0,9.357e-16,
7170,6.177e+0,5.801e-1,,7.848e-1,,2.005e-34,4.812e+0,1.946e-15,
7175,5.848e+0,4.994e-1,,8.144e-1,,1.115e-34,4.535e+0,4.013e-15,
7180,5.648e+0,4.371e-1,,8.475e-1,,6.142e-35,4.363e+0,8.203e-15,
7185,5.564e+0,3.919e-1,,8.829e-1,,3.347e-35,4.289e+0,1.662e-14,
7190,5.584e+0,3.620e-1,,9.192e-1,,1.805e-35,4.303e+0,3.339e-14,
7195,5.699e+0,3.459e-1,,9.554e-1,,9.632e-36,4.398e+0,6.650e-14,
7200,5.896e+0,3.421e-1,,9.902e-1,,5.087e-36,4.564e+0,1.313e-13,
7205,6.166e+0,3.490e-1,,1.023e+0,,2.658e-36,4.795e+0,2.570e-13,
7210,6.500e+0,3.650e-1,,1.052e+0,,1.375e-36,5.084e+0,4.987e-13,
7215,6.891e+0,3.887e-1,,1.076e+0,,7.035e-37,5.426e+0,9.592e-13,
7220,7.332e+0,4.185e-1,,1.096e+0,,3.563e-37,5.818e+0,1.829e-12,
7225,7.818e+0,4.532e-1,,1.109e+0,,1.785e-37,6.256e+0,3.458e-12,
7230,8.346e+0,4.911e-1,,1.115e+0,,8.854e-38,6.740e+0,6.481e-12,
7235,8.916e+0,5.310e-1,,1.115e+0,,4.345e-38,7.270e+0,1.204e-11,
7240,9.527e+0,5.715e-1,,1.107e+0,,2.110e-38,7.849e+0,2.218e-11,
7245,1.018e+1,6.112e-1,,1.091e+0,,1.014e-38,8.481e+0,4.050e-11,
7250,1.089e+1,6.490e-1,,1.068e+0,,4.823e-39,9.171e+0,7.330e-11,
7255,1.165e+1,6.835e-1,,1.037e+0,,2.270e-39,9.928e+0,1.315e-10,
7260,1.248e+1,7.138e-1,,1.000e+0,,1.057e-39,1.076e+1,2.340e-10,
7265,1.338e+1,7.389e-1,,9.566e-1,,4.872e-40,1.168e+1,4.127e-10,
7270,1.436e+1,7.580e-1,,9.077e-1,,2.222e-40,1.270e+1,7.216e-10,
7275,1.545e+1,7.704e-1,,8.544e-1,,1.003e-40,1.383e+1,1.251e-9,
7280,1.665e+1,7.759e-1,,7.978e-1,,4.479e-41,1.508e+1,2.149e-9,
7285,1.797e+1,7.741e-1,,7.390e-1,,1.980e-41,1.646e+1,3.661e-9,
7290,1.943e+1,7.652e-1,,6.791e-1,,8.657e-42,1.799e+1,6.183e-9,
7295,2.103e+1,7.493e-1,,6.192e-1,,3.747e-42,1.966e+1,1.035e-8,
7300,2.278e+1,7.268e-1,,5.604e-1,,1.605e-42,2.149e+1,1.718e-8,
7305,2.467e+1,6.984e-1,,5.037e-1,,6.046e-43,2.347e+1,2.826e-8,
7310,2.671e+1,6.649e-1,,4.501e-1,,2.541e-43,2.559e+1,4.610e-8,
7315,2.887e+1,6.270e-1,,4.003e-1,,,2.785e+1,7.455e-8,
7320,3.115e+1,5.857e-1,,3.549e-1,,,3.021e+1,1.195e-7,
7325,3.352e+1,5.420e-1,,3.146e-1,,,3.266e+1,1.899e-7,
7330,3.594e+1,4.969e-1,,2.797e-1,,,3.517e+1,2.992e-7,
7335,3.839e+1,4.512e-1,,2.505e-1,,,3.769e+1,4.673e-7,
7340,4.083e+1,4.059e-1,,2.272e-1,,,4.019e+1,7.235e-7,
7345,4.321e+1,3.617e-1,,2.099e-1,,,4.263e+1,1.111e-6,
7350,4.549e+1,3.193e-1,,1.986e-1,,,4.497e+1,1.690e-6,
7355,4.763e+1,2.792e-1,,1.934e-1,,,4.715e+1,2.549e-6,
7360,4.960e+1,2.419e-1,,1.942e-1,,,4.916e+1,3.812e-6,
7365,5.136e+1,2.076e-1,,2.008e-1,,,5.095e+1,5.652e-6,
7370,5.289e+1,1.765e-1,,2.132e-1,,,5.250e+1,8.307e-6,
7375,5.419e+1,1.486e-1,,2.312e-1,,,5.381e+1,1.210e-5,
7380,5.524e+1,1.240e-1,,2.547e-1,,,5.486e+1,1.748e-5,
7385,5.607e+1,1.025e-1,,2.834e-1,,,5.568e+1,2.503e-5,
7390,5.668e+1,8.387e-2,,3.174e-1,,,5.628e+1,3.554e-5,
7395,5.713e+1,6.802e-2,,3.563e-1,,,5.670e+1,5.001e-5,
7400,5.744e+1,5.464e-2,,3.999e-1,,,5.698e+1,6.978e-5,
7405,5.767e+1,4.348e-2,,4.479e-1,,,5.718e+1,9.651e-5,
7410,5.789e+1,3.428e-2,,5.001e-1,,,5.735e+1,1.323e-4,
7415,5.814e+1,2.677e-2,,5.561e-1,,,5.755e+1,1.799e-4,
7420,5.848e+1,2.071e-2,,6.155e-1,,,5.785e+1,2.424e-4,
7425,5.898e+1,1.587e-2,,6.778e-1,,,5.829e+1,3.238e-4,
7430,5.968e+1,1.205e-2,,7.423e-1,,,5.893e+1,4.288e-4,
7435,6.062e+1,9.060e-3,,8.087e-1,,,5.980e+1,5.630e-4,
7440,6.182e+1,6.749e-3,,8.760e-1,,,6.093e+1,7.327e-4,
7445,6.328e+1,4.981e-3,,9.437e-1,,,6.233e+1,9.454e-4,
7450,6.501e+1,3.641e-3,,1.011e+0,,,6.400e+1,1.209e-3,
7455,6.699e+1,2.637e-3,,1.077e+0,,,6.591e+1,1.534e-3,
7460,6.918e+1,1.892e-3,,1.140e+0,,,6.804e+1,1.928e-3,
7465,7.154e+1,1.344e-3,,1.201e+0,,,7.033e+1,2.403e-3,
7470,7.400e+1,9.463e-4,,1.258e+0,,,7.274e+1,2.968e-3,
7475,7.650e+1,6.599e-4,,1.310e+0,,,7.519e+1,3.636e-3,
7480,7.899e+1,4.559e-4,,1.356e+0,,,7.763e+1,4.415e-3,
7485,8.138e+1,3.120e-4,,1.396e+0,,,7.998e+1,5.314e-3,
7490,8.364e+1,2.115e-4,,1.429e+0,,,8.221e+1,6.341e-3,
7495,8.570e+1,1.420e-4,,1.454e+0,,,8.424e+1,7.502e-3,
7500,8.754e+1,9.448e-5,,1.471e+0,,,8.606e+1,8.798e-3,
7505,8.914e+1,6.226e-5,,1.480e+0,,,8.765e+1,1.023e-2,
7510,9.048e+1,4.065e-5,,1.479e+0,,,8.899e+1,1.179e-2,
7515,9.160e+1,2.629e-5,,1.470e+0,,,9.011e+1,1.347e-2,
7520,9.252e+1,1.684e-5,,1.453e+0,,,9.105e+1,1.526e-2,
7525,9.330e+1,1.069e-5,,1.426e+0,,,9.185e+1,1.714e-2,
7530,9.400e+1,6.718e-6,,1.392e+0,,,9.259e+1,1.908e-2,
7535,9.470e+1,4.184e-6,,1.350e+0,,,9.333e+1,2.106e-2,
7540,9.549e+1,2.581e-6,,1.301e+0,,,9.417e+1,2.304e-2,
7545,9.644e+1,1.577e-6,,1.246e+0,,,9.517e+1,2.499e-2,
7550,9.763e+1,9.548e-7,,1.185e+0,,,9.642e+1,2.687e-2,
7555,9.914e+1,5.726e-7,,1.120e+0,,,9.799e+1,2.864e-2,
7560,1.010e+2,3.402e-7,,1.051e+0,,,9.993e+1,3.027e-2,
7565,1.033e+2,2.002e-7,,9.800e-1,,,1.023e+2,3.171e-2,
7570,1.060e+2,1.167e-7,,9.074e-1,,,1.050e+2,3.293e-2,
7575,1.091e+2,6.739e-8,,8.343e-1,,,1.082e+2,3.390e-2,
7580,1.126e+2,3.855e-8,,7.617e-1,,,1.118e+2,3.461e-2,
7585,1.164e+2,2.185e-8,,6.905e-1,,,1.156e+2,3.502e-2,
7590,1.204e+2,1.227e-8,,6.214e-1,,,1.197e+2,3.513e-2,
7595,1.246e+2,6.821e-9,,5.551e-1,,,1.240e+2,3.493e-2,
7600,1.288e+2,3.758e-9,,4.922e-1,,,1.282e+2,3.444e-2,
7605,1.329e+2,2.051e-9,,4.332e-1,,,1.324e+2,3.366e-2,
7610,1.368e+2,1.109e-9,,3.783e-1,,,1.364e+2,3.261e-2,
7615,1.403e+2,5.937e-10,,3.279e-1,,,1.400e+2,3.132e-2,
7620,1.434e+2,3.149e-10,,2.820e-1,,,1.431e+2,2.983e-2,
7625,1.460e+2,1.655e-10,,2.407e-1,,,1.457e+2,2.816e-2,
7630,1.479e+2,8.616e-11,,2.038e-1,,,1.477e+2,2.635e-2,
7635,1.491e+2,4.443e-11,,1.712e-1,,,1.489e+2,2.445e-2,
7640,1.495e+2,2.270e-11,,1.426e-1,,,1.494e+2,2.248e-2,
7645,1.492e+2,1.149e-11,,1.179e-1,,,1.491e+2,2.050e-2,
7650,1.481e+2,5.759e-12,,9.667e-2,,,1.480e+2,1.853e-2,
7655,1.463e+2,2.860e-12,,7.862e-2,,,1.462e+2,1.660e-2,
7660,1.438e+2,1.407e-12,,6.342e-2,,,1.437e+2,1.475e-2,
7665,1.407e+2,6.856e-13,,5.074e-2,,,1.406e+2,1.299e-2,
7670,1.370e+2,3.310e-13,,4.026e-2,,,1.370e+2,1.134e-2,
7675,1.328e+2,1.583e-13,,3.168e-2,,,1.328e+2,9.815e-3,
7680,1.283e+2,7.499e-14,,2.472e-2,,,1.283e+2,8.421e-3,
7685,1.234e+2,3.519e-14,,1.913e-2,,,1.234e+2,7.163e-3,
7690,1.183e+2,1.636e-14,,1.468e-2,,,1.183e+2,6.040e-3,
7695,1.131e+2,7.534e-15,,1.118e-2,,,1.131e+2,5.050e-3,
7700,1.077e+2,3.437e-15,,8.437e-3,,,1.077e+2,4.185e-3,
7705,1.024e+2,1.553e-15,,6.320e-3,,,1.023e+2,3.438e-3,
7710,9.698e+1,6.953e-16,,4.700e-3,,,9.697e+1,2.800e-3,
7715,9.164e+1,3.084e-16,,3.473e-3,,,9.164e+1,2.261e-3,
7720,8.638e+1,1.355e-16,,2.557e-3,,,8.637e+1,1.810e-3,
7725,8.119e+1,,,1.883e-3,,,8.119e+1,1.436e-3,
7730,7.611e+1,,,1.399e-3,,,7.611e+1,1.130e-3,
7735,7.114e+1,,,1.062e-3,,,7.114e+1,8.811e-4,
7740,6.628e+1,,,8.420e-4,,,6.628e+1,6.812e-4,
7745,6.155e+1,,,7.174e-4,,,6.155e+1,5.221e-4,
7750,5.696e+1,,,6.732e-4,,,5.696e+1,3.967e-4,
7755,5.251e+1,,,7.010e-4,,,5.251e+1,2.988e-4,
7760,4.822e+1,,,7.979e-4,,,4.822e+1,2.231e-4,
7765,4.409e+1,,,9.658e-4,,,4.409e+1,1.652e-4,
7770,4.016e+1,,,1.211e-3,,,4.016e+1,1.212e-4,
7775,3.643e+1,,,1.544e-3,,,3.643e+1,8.821e-5,
7780,3.292e+1,,,1.980e-3,,,3.292e+1,6.362e-5,
7785,2.966e+1,,,2.536e-3,,,2.965e+1,4.549e-5,
7790,2.666e+1,,,3.233e-3,,,2.665e+1,3.225e-5,
7795,2.394e+1,,,4.098e-3,,,2.393e+1,2.266e-5,
7800,2.152e+1,,,5.158e-3,,,2.151e+1,1.579e-5,
7805,1.941e+1,,,6.443e-3,,,1.941e+1,1.090e-5,
7810,1.764e+1,,,7.987e-3,,,1.763e+1,7.464e-6,
7815,1.621e+1,,,9.825e-3,,,1.620e+1,5.066e-6,
7820,1.512e+1,,,1.199e-2,,,1.511e+1,3.409e-6,
7825,1.440e+1,,,1.452e-2,,,1.439e+1,2.274e-6,
7830,1.404e+1,,,1.744e-2,,,1.403e+1,1.504e-6,
7835,1.406e+1,,,2.078e-2,,,1.404e+1,9.858e-7,
7840,1.445e+1,,,2.457e-2,,,1.442e+1,6.407e-7,
7845,1.521e+1,,,2.883e-2,,,1.518e+1,4.128e-7,
7850,1.634e+1,,,3.355e-2,,,1.631e+1,2.637e-7,
7855,1.785e+1,,,3.874e-2,,,1.781e+1,1.670e-7,
7860,1.972e+1,,,4.437e-2,,,1.967e+1,1.048e-7,
7865,2.195e+1,,,5.043e-2,,,2.190e+1,6.522e-8,
7870,2.454e+1,,,5.686e-2,,,2.448e+1,4.024e-8,
7875,2.746e+1,,,6.361e-2,,,2.740e+1,2.461e-8,
7880,3.071e+1,,,7.059e-2,,,3.064e+1,1.492e-8,
7885,3.427e+1,,,7.773e-2,,,3.419e+1,8.968e-9,
7890,3.811e+1,,,8.492e-2,,,3.802e+1,5.344e-9,
7895,4.221e+1,,,9.204e-2,,,4.212e+1,3.157e-9,
7900,4.655e+1,,,9.898e-2,,,4.645e+1,1.849e-9,
7905,5.110e+1,,,1.056e-1,,,5.099e+1,1.073e-9,
7910,5.581e+1,,,1.118e-1,,,5.570e+1,6.177e-10,
7915,6.067e+1,,,1.174e-1,,,6.056e+1,3.524e-10,
7920,6.564e+1,,,1.224e-1,,,6.552e+1,1.993e-10,
7925,7.069e+1,,,1.266e-1,,,7.056e+1,1.118e-10,
7930,7.578e+1,,,1.300e-1,,,7.565e+1,6.214e-11,
7935,8.090e+1,,,1.324e-1,,,8.077e+1,3.424e-11,
7940,8.601e+1,,,1.340e-1,,,8.588e+1,1.871e-11,
7945,9.111e+1,,,1.345e-1,,,9.098e+1,1.013e-11,
7950,9.618e+1,,,1.341e-1,,,9.605e+1,5.440e-12,
7955,1.012e+2,,,1.329e-1,,,1.011e+2,2.896e-12,
7960,1.063e+2,,,1.309e-1,,,1.061e+2,1.528e-12,
7965,1.113e+2,,,1.281e-1,,,1.112e+2,7.993e-13,
7970,1.163e+2,,,1.248e-1,,,1.162e+2,4.145e-13,
7975,1.214e+2,,,1.211e-1,,,1.213e+2,2.131e-13,
7980,1.267e+2,,,1.172e-1,,,1.266e+2,1.086e-13,
7985,1.321e+2,,,1.132e-1,,,1.319e+2,5.488e-14,
7990,1.377e+2,,,1.094e-1,,,1.376e+2,2.749e-14,
7995,1.436e+2,,,1.060e-1,,,1.435e+2,1.365e-14,
8000,1.498e+2,,,1.031e-1,,,1.497e+2,6.720e-15,
8005,1.565e+2,,,1.010e-1,,,1.564e+2,3.280e-15,
8010,1.637e+2,,,9.982e-2,,,1.636e+2,1.587e-15,
8015,1.713e+2,,,9.977e-2,,,1.712e+2,7.610e-16,
8020,1.796e+2,,,1.010e-1,,,1.795e+2,3.619e-16,
8025,1.885e+2,,,1.036e-1,,,1.883e+2,1.706e-16,
8030,1.979e+2,,,1.077e-1,,,1.978e+2,7.971e-17,
8035,2.079e+2,,,1.134e-1,,,2.078e+2,3.692e-17,
8040,2.184e+2,,,1.206e-1,,,2.183e+2,1.696e-17,
8045,2.293e+2,,,1.294e-1,,,2.292e+2,7.720e-18,
8050,2.405e+2,,,1.397e-1,,,2.404e+2,,
8055,2.519e+2,,,1.514e-1,,,2.518e+2,,
8060,2.633e+2,,,1.644e-1,,,2.631e+2,,
8065,2.745e+2,,,1.785e-1,,,2.743e+2,,
8070,2.853e+2,,,1.935e-1,,,2.851e+2,,
8075,2.954e+2,,,2.092e-1,,,2.952e+2,,
8080,3.046e+2,,,2.254e-1,,,3.044e+2,,
8085,3.127e+2,,,2.417e-1,,,3.125e+2,,
8090,3.195e+2,,,2.578e-1,,,3.193e+2,,
8095,3.248e+2,,,2.735e-1,,,3.245e+2,,
8100,3.284e+2,,,2.885e-1,,,3.281e+2,,
8105,3.301e+2,,,3.025e-1,,,3.298e+2,,
8110,3.298e+2,,,3.154e-1,,,3.295e+2,,
8115,3.276e+2,,,3.268e-1,,,3.273e+2,,
8120,3.234e+2,,,3.367e-1,,,3.231e+2,,
8125,3.172e+2,,,3.449e-1,,,3.169e+2,,
8130,3.092e+2,,,3.515e-1,,,3.089e+2,,
8135,2.995e+2,,,3.565e-1,,,2.991e+2,,
8140,2.882e+2,,,3.600e-1,,,2.878e+2,,
8145,2.755e+2,,,3.621e-1,,,2.752e+2,,
8150,2.618e+2,,,3.631e-1,,,2.615e+2,,
8155,2.473e+2,,,3.634e-1,,,2.469e+2,,
8160,2.322e+2,,,3.632e-1,,,2.318e+2,,
8165,2.167e+2,,,3.631e-1,,,2.164e+2,,
8170,2.012e+2,,,3.634e-1,,,2.009e+2,,
8175,1.860e+2,,,3.646e-1,,,1.856e+2,,
8180,1.711e+2,,,3.672e-1,,,1.707e+2,,
8185,1.568e+2,,,3.718e-1,,,1.564e+2,,
8190,1.433e+2,,,3.787e-1,,,1.429e+2,,
8195,1.307e+2,,,3.885e-1,,,1.303e+2,,
8200,1.191e+2,,,4.017e-1,,,1.187e+2,,
8205,1.085e+2,,,4.185e-1,,,1.081e+2,,
8210,9.901e+1,,,4.395e-1,,,9.857e+1,,
8215,9.058e+1,,,4.650e-1,,,9.012e+1,,
8220,8.322e+1,,,4.952e-1,,,8.272e+1,,
8225,7.686e+1,,,5.304e-1,,,7.633e+1,,
8230,7.145e+1,,,5.708e-1,,,7.088e+1,,
8235,6.693e+1,,,6.166e-1,,,6.631e+1,,
8240,6.321e+1,,,6.679e-1,,,6.254e+1,,
8245,6.022e+1,,,7.249e-1,,,5.950e+1,,
8250,5.789e+1,,,7.876e-1,,,5.710e+1,,
8255,5.614e+1,,,8.560e-1,,,5.529e+1,,
8260,5.493e+1,,,9.301e-1,,,5.400e+1,,
8265,5.421e+1,,,1.010e+0,,,5.320e+1,,
8270,5.393e+1,,,1.095e+0,,,5.284e+1,,
8275,5.409e+1,,,1.186e+0,,,5.290e+1,,
8280,5.467e+1,,,1.282e+0,,,5.339e+1,,
8285,5.568e+1,,,1.383e+0,,,5.430e+1,,
8290,5.713e+1,,,1.488e+0,,,5.565e+1,,
8295,5.905e+1,,,1.597e+0,,,5.746e+1,,
8300,6.147e+1,,,1.710e+0,,,5.976e+1,,
8305,6.440e+1,,,1.826e+0,,,6.258e+1,,
8310,6.789e+1,,,1.943e+0,,,6.594e+1,,
8315,7.195e+1,,,2.061e+0,,,6.989e+1,,
8320,7.660e+1,,,2.179e+0,,,7.442e+1,,
8325,8.185e+1,,,2.295e+0,,,7.956e+1,,
8330,8.770e+1,,,2.409e+0,,,8.529e+1,,
8335,9.410e+1,,,2.519e+0,,,9.158e+1,,
8340,1.010e+2,,,2.624e+0,,,9.842e+1,,
8345,1.084e+2,,,2.722e+0,,,1.057e+2,,
8350,1.162e+2,,,2.812e+0,,,1.134e+2,,
8355,1.243e+2,,,2.893e+0,,,1.214e+2,,
8360,1.326e+2,,,2.963e+0,,,1.297e+2,,
8365,1.410e+2,,,3.023e+0,,,1.379e+2,,
8370,1.492e+2,,,3.071e+0,,,1.462e+2,,
8375,1.573e+2,,,3.107e+0,,,1.542e+2,,
8380,1.650e+2,,,3.131e+0,,,1.619e+2,,
8385,1.722e+2,,,3.143e+0,,,1.691e+2,,
8390,1.788e+2,,,3.143e+0,,,1.757e+2,,
8395,1.846e+2,,,3.131e+0,,,1.815e+2,,
8400,1.895e+2,,,3.110e+0,,,1.864e+2,,
8405,1.934e+2,,,3.078e+0,,,1.903e+2,,
8410,1.963e+2,,,3.039e+0,,,1.933e+2,,
8415,1.980e+2,,,2.992e+0,,,1.951e+2,,
8420,1.987e+2,,,2.940e+0,,,1.957e+2,,
8425,1.981e+2,,,2.884e+0,,,1.952e+2,,
8430,1.965e+2,,,2.824e+0,,,1.936e+2,,
8435,1.937e+2,,,2.763e+0,,,1.910e+2,,
8440,1.900e+2,,,2.701e+0,,,1.873e+2,,
8445,1.853e+2,,,2.640e+0,,,1.827e+2,,
8450,1.798e+2,,,2.579e+0,,,1.772e+2,,
8455,1.736e+2,,,2.521e+0,,,1.710e+2,,
8460,1.668e+2,,,2.465e+0,,,1.643e+2,,
8465,1.595e+2,,,2.412e+0,,,1.571e+2,,
8470,1.519e+2,,,2.363e+0,,,1.495e+2,,
8475,1.440e+2,,,2.316e+0,,,1.417e+2,,
8480,1.361e+2,,,2.273e+0,,,1.338e+2,,
8485,1.281e+2,,,2.234e+0,,,1.259e+2,,
8490,1.202e+2,,,2.198e+0,,,1.180e+2,,
8495,1.125e+2,,,2.166e+0,,,1.103e+2,,
8500,1.050e+2,,,2.138e+0,,,1.029e+2,,
8505,9.783e+1,,,2.113e+0,,,9.572e+1,,
8510,9.096e+1,,,2.092e+0,,,8.887e+1,,
8515,8.444e+1,,,2.076e+0,,,8.236e+1,,
8520,7.829e+1,9.951e-18,,2.064e+0,,,7.622e+1,,
8525,7.251e+1,1.922e-17,,2.056e+0,,,7.046e+1,,
8530,6.711e+1,3.690e-17,,2.054e+0,,,6.506e+1,,
8535,6.207e+1,7.042e-17,,2.057e+0,,,6.002e+1,,
8540,5.739e+1,1.336e-16,,2.066e+0,,,5.533e+1,,
8545,5.305e+1,2.518e-16,,2.080e+0,,,5.097e+1,,
8550,4.903e+1,4.718e-16,,2.101e+0,,,4.693e+1,,
8555,4.532e+1,8.786e-16,,2.127e+0,,,4.319e+1,,
8560,4.190e+1,1.626e-15,,2.160e+0,,,3.974e+1,,
8565,3.875e+1,2.992e-15,,2.198e+0,,,3.655e+1,,
8570,3.585e+1,5.472e-15,,2.241e+0,,,3.361e+1,,
8575,3.319e+1,9.945e-15,,2.289e+0,,,3.090e+1,,
8580,3.076e+1,1.797e-14,,2.341e+0,,,2.842e+1,,
8585,2.854e+1,3.226e-14,,2.396e+0,,,2.615e+1,,
8590,2.653e+1,5.757e-14,,2.453e+0,,,2.408e+1,,
8595,2.470e+1,1.021e-13,,2.511e+0,,,2.219e+1,,
8600,2.305e+1,1.801e-13,,2.568e+0,,,2.048e+1,,
8605,2.157e+1,3.155e-13,,2.625e+0,,,1.894e+1,,
8610,2.023e+1,5.496e-13,,2.678e+0,,,1.756e+1,,
8615,1.905e+1,9.514e-13,,2.728e+0,,,1.632e+1,,
8620,1.799e+1,1.637e-12,,2.773e+0,,,1.521e+1,,
8625,1.704e+1,2.800e-12,,2.813e+0,,,1.423e+1,,
8630,1.620e+1,4.759e-12,,2.845e+0,,,1.336e+1,,
8635,1.546e+1,8.041e-12,,2.870e+0,,,1.259e+1,,
8640,1.479e+1,1.350e-11,,2.888e+0,,,1.190e+1,,
8645,1.419e+1,2.254e-11,,2.897e+0,,,1.129e+1,,
8650,1.364e+1,3.739e-11,,2.899e+0,,,1.075e+1,,
8655,1.314e+1,6.165e-11,,2.893e+0,,,1.025e+1,,
8660,1.268e+1,1.010e-10,,2.879e+0,,,9.800e+0,,
8665,1.224e+1,1.646e-10,,2.859e+0,,,9.382e+0,,
8670,1.182e+1,2.665e-10,,2.833e+0,,,8.989e+0,,
8675,1.142e+1,4.288e-10,,2.802e+0,,,8.614e+0,,
8680,1.102e+1,6.858e-10,,2.767e+0,,,8.252e+0,,
8685,1.063e+1,1.090e-9,,2.729e+0,,,7.897e+0,,
8690,1.024e+1,1.723e-9,,2.690e+0,,,7.545e+0,,
8695,9.847e+0,2.706e-9,,2.651e+0,,,7.196e+0,,
8700,9.459e+0,4.224e-9,,2.612e+0,,,6.847e+0,,
8705,9.072e+0,6.553e-9,,2.575e+0,,,6.498e+0,,
8710,8.688e+0,1.011e-8,,2.540e+0,,,6.148e+0,,
8715,8.307e+0,1.549e-8,,2.507e+0,,,5.800e+0,,
8720,7.933e+0,2.360e-8,,2.478e+0,,,5.454e+0,,
8725,7.565e+0,3.573e-8,,2.453e+0,,,5.112e+0,,
8730,7.206e+0,5.377e-8,,2.431e+0,,,4.775e+0,,
8735,6.859e+0,8.044e-8,,2.413e+0,,,4.446e+0,,
8740,6.523e+0,1.196e-7,,2.397e+0,,,4.125e+0,,
8745,6.200e+0,1.767e-7,,2.384e+0,,,3.816e+0,,
8750,5.891e+0,2.596e-7,,2.373e+0,,,3.519e+0,,
8755,5.596e+0,3.790e-7,,2.362e+0,,,3.234e+0,,
8760,5.316e+0,5.499e-7,,2.351e+0,,,2.965e+0,,
8765,5.049e+0,7.931e-7,,2.339e+0,,,2.710e+0,,
8770,4.796e+0,1.137e-6,,2.326e+0,,,2.470e+0,,
8775,4.555e+0,1.620e-6,,2.310e+0,,,2.245e+0,,
8780,4.326e+0,2.294e-6,,2.290e+0,,,2.036e+0,,
8785,4.108e+0,3.229e-6,,2.266e+0,,,1.842e+0,,
8790,3.900e+0,4.517e-6,,2.237e+0,,,1.662e+0,,
8795,3.700e+0,6.281e-6,,2.204e+0,,,1.496e+0,,
8800,3.509e+0,8.681e-6,,2.165e+0,,,1.344e+0,,
8805,3.325e+0,1.192e-5,,2.120e+0,,,1.204e+0,,
8810,3.147e+0,1.628e-5,,2.070e+0,,,1.076e+0,,
8815,2.975e+0,2.209e-5,,2.015e+0,,,9.596e-1,,
8820,2.809e+0,2.980e-5,,1.955e+0,,,8.533e-1,,
8825,2.648e+0,3.995e-5,,1.891e+0,,,7.568e-1,,
8830,2.492e+0,5.324e-5,,1.823e+0,,,6.694e-1,,
8835,2.342e+0,7.051e-5,,1.751e+0,,,5.906e-1,,
8840,2.196e+0,9.282e-5,,1.676e+0,,,5.199e-1,,
8845,2.056e+0,1.214e-4,,1.599e+0,,,4.566e-1,,
8850,1.922e+0,1.579e-4,,1.521e+0,,,4.006e-1,,
8855,1.793e+0,2.041e-4,,1.442e+0,,,3.513e-1,,
8860,1.671e+0,2.622e-4,,1.363e+0,,,3.086e-1,,
8865,1.556e+0,3.349e-4,,1.283e+0,,,2.724e-1,,
8870,1.448e+0,4.250e-4,,1.205e+0,,,2.426e-1,,
8875,1.348e+0,5.361e-4,,1.128e+0,,,2.193e-1,,
8880,1.256e+0,6.722e-4,,1.053e+0,,,2.028e-1,,
8885,1.174e+0,8.377e-4,,9.798e-1,,,1.934e-1,,
8890,1.102e+0,1.038e-3,,9.090e-1,,,1.919e-1,,
8895,1.041e+0,1.277e-3,,8.408e-1,,,1.992e-1,,
8900,9.934e-1,1.563e-3,,7.755e-1,,,2.164e-1,,
8905,9.601e-1,1.901e-3,,7.131e-1,,,2.451e-1,,
8910,9.433e-1,2.298e-3,,6.538e-1,,,2.872e-1,,
8915,9.455e-1,2.761e-3,,5.976e-1,,,3.452e-1,,
8920,9.697e-1,3.298e-3,,5.446e-1,,,4.218e-1,,
8925,1.019e+0,3.914e-3,,4.949e-1,,,5.206e-1,,
8930,1.098e+0,4.618e-3,,4.483e-1,,,6.455e-1,,
